cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7509625293314457,0.0,0.0,0.0,0.32480576645582915,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,-0.017837184090167282
0.0,0.0,-0.04561475984752178,-0.13179608933627607,2.109428327679634,0.0,0.0,0.0,0.1853812673315406,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.017837184090167282
0.0,0.0,0.045208404809236526,0.03832872107625008,1.710750833619386,0.0,0.0,0.0,0.18149889674037695,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.06581481043249368
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7836911676824092,0.0,0.0,0.0,0.3049588707461953,0.011333063691854477,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,-0.22809352174401284,0.0847481301240623
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.202795298267156,0.0,0.0,0.0,-0.1358331137150526,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.013749541565775871,0.03863989213481545
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.765293705612421,0.0,0.0,0.0,0.40595478035509586,-0.027744162008166314,0.0,-0.03626903861761093,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,0.016528107151389124,0.0847481301240623
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.4265809881687164,0.0,0.0,0.0,0.3209233958646655,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.016528107151389124,-0.06485895536839963
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.127668005544692,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.045208404809236526,0.03832872107625008,1.710750833619386,0.0,0.0,0.0,0.18149889674037695,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.06581481043249368
0.0,0.0,-0.07530157268047333,0.4137589579075575,-1.4449784502387046,0.0,0.0,0.0,0.3209233958646655,-0.015140565782785416,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.016528107151389124,-0.06485895536839963
0.0,0.0,0.045208404809236526,-0.029015399664640427,2.353431234676391,0.0,0.0,0.0,-0.13789755813777446,0.03955798223614693,0.0,-0.03845865145325661,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.013749541565775871,0.06581481043249368
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.7325650672614574,0.0,0.0,0.0,0.32480576645582915,-0.008528015203773975,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,0.0847481301240623
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.7589820557832718,0.0,0.0,0.0,0.365172199010849,-0.07491665907204151,0.0,0.7562757556140423,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,0.016528107151389124,0.04437584551051259
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,0.0011355836503207683
0.0,0.0,0.016877416446805002,-0.13179608933627607,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.017837184090167282
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7509625293314457,0.0,0.0,0.0,0.32480576645582915,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,-0.017837184090167282
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.4265809881687164,0.0,0.0,0.0,0.3209233958646655,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.016528107151389124,-0.06485895536839963
0.0,0.0,0.045208404809236526,0.03832872107625008,1.710750833619386,0.0,0.0,0.0,0.18149889674037695,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.06581481043249368
0.0,0.0,0.016877416446805002,-0.10401728428900242,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.031645166035741565
0.0,0.0,-0.04561475984752178,-0.13179608933627607,2.109428327679634,0.0,0.0,0.0,0.1853812673315406,0.030549210496246815,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,0.0847481301240623
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.4265809881687164,0.0,0.0,0.0,0.3209233958646655,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.016528107151389124,-0.06485895536839963
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7836911676824092,0.0,0.0,0.0,0.38610788464546203,0.011333063691854477,0.0,-0.03626903861761093,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,-0.22809352174401284,0.0847481301240623
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.77737951785326,0.0,0.0,0.0,0.365172199010849,-0.035839433372020724,0.0,0.7562757556140423,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,0.016528107151389124,0.04437584551051259
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7509625293314457,0.0,0.0,0.0,0.32480576645582915,0.030549210496246815,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,0.0847481301240623
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,0.0011355836503207683
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.045208404809236526,-0.029015399664640427,2.353431234676391,0.0,0.0,0.0,-0.13789755813777446,0.07816535845398903,0.0,-0.03956171944737434,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.013749541565775871,0.028310501947999
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.8879872615635396,0.0,0.0,0.0,-0.2535927909612656,-0.027744162008166314,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,-0.19117829404771328,0.0847481301240623
0.0,0.0,0.045208404809236526,0.03832872107625008,1.710750833619386,0.0,0.0,0.0,0.18149889674037695,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.06581481043249368
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.202795298267156,0.0,0.0,0.0,-0.1358331137150526,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.013749541565775871,-0.012672398295253516
0.0,0.0,0.045208404809236526,-0.029015399664640427,2.1972757998295127,0.0,0.0,0.0,0.18149889674037695,0.03955798223614693,0.0,-0.03845865145325661,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.06581481043249368
0.0,0.0,0.0573340044170618,0.44636885948479177,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.10052483644336462,0.013749541565775871,0.028310501947999
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.0573340044170618,0.4137589579075575,-1.5165459057688713,0.0,0.0,0.0,-0.25565723568201065,0.04934113871306181,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.4072502152994275,-0.19117829404771328,-0.045886187627911565
0.0,0.0,-0.04561475984752178,-0.10401728428900242,2.109428327679634,0.0,0.0,0.0,0.1853812673315406,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.031645166035741565
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
0.0,0.0,-0.07530157268047333,0.4137589579075575,-1.567672006189823,0.0,0.0,0.0,-0.27732205726206305,-0.015140565782785416,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.77737951785326,0.0,0.0,0.0,0.32563806403428314,-0.035839433372020724,0.0,0.7958098870515823,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,0.016528107151389124,0.04437584551051259
0.0,0.0,0.045208404809236526,-0.029015399664640427,2.1972757998295127,0.0,0.0,0.0,0.26264791063964366,0.07816535845398903,0.0,-0.03748097568750382,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,0.028310501947999
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
0.0,0.0,-0.1446636476367712,0.4137589579075575,-1.5349433678388595,0.0,0.0,0.0,-0.25565723568201065,-0.009274699985980987,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.4072502152994275,-0.19117829404771328,-0.045886187627911565
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.7325650672614574,0.0,0.0,0.0,0.32480576645582915,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,-0.017837184090167282
0.0,0.0,-0.07530157268047333,0.4137589579075575,-1.567672006189823,0.0,0.0,0.0,-0.27732205726206305,-0.015140565782785416,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,-0.11497683480381965,0.03832872107625008,1.8903212201595307,0.0,0.0,0.0,-0.13789755813777446,-0.01905785646289587,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.013749541565775871,0.06581481043249368
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,0.0011355836503207683
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.4265809881687164,0.0,0.0,0.0,0.3209233958646655,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.016528107151389124,-0.06485895536839963
0.0,0.0,-0.1446636476367712,0.44636885948479177,-1.4449784502387046,0.0,0.0,0.0,0.4020724097639322,-0.01905785646289587,0.0,-0.04268955826759338,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.10052483644336462,0.016528107151389124,0.06581481043249368
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.202795298267156,0.0,0.0,0.0,-0.1358331137150526,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.013749541565775871,-0.012672398295253516
0.0,0.0,0.016877416446805002,-0.10401728428900242,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.031645166035741565
0.0,0.0,-0.07530157268047333,0.4137589579075575,-1.567672006189823,0.0,0.0,0.0,-0.27732205726206305,-0.015140565782785416,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.016877416446805002,-0.13179608933627607,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.017837184090167282
0.0,0.0,-0.07530157268047333,-0.4793858368694782,-1.7509625293314457,0.0,0.0,0.0,0.32480576645582915,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,-0.017837184090167282
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.127668005544692,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.02900301605463028,-0.4516070318222046,-1.7325650672614574,0.0,0.0,0.0,0.32480576645582915,-0.035001644678413865,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.37362196054309604,0.016528107151389124,-0.031645166035741565
0.0,0.0,0.0573340044170618,-0.4793858368694782,-1.8552586232125758,0.0,0.0,0.0,-0.27525761283934114,0.010733762495219708,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,-0.4072502152994275,0.013749541565775871,0.03863989213481545
0.0,0.0,0.016877416446805002,-0.13179608933627607,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.008528015203773975,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,0.0847481301240623
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.8816756117343902,0.0,0.0,0.0,-0.25276049338281154,-0.07491665907204151,0.0,0.7958098870515823,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,-0.19117829404771328,0.04437584551051259
0.0,0.0,0.016877416446805002,-0.13179608933627607,2.0860133759863673,0.0,0.0,0.0,0.1853812673315406,-0.008528015203773975,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,0.0847481301240623
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,0.03863989213481545
0.0,0.0,-0.1446636476367712,-0.4793858368694782,-1.7836911676824092,0.0,0.0,0.0,0.40413685418665407,0.019549519754946232,0.0,-0.04379262626171112,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.10052483644336462,0.016528107151389124,0.0011355836503207683
0.0,0.0,0.02900301605463028,-0.4793858368694782,-1.765293705612421,0.0,0.0,0.0,0.3049588707461953,-0.027744162008166314,0.0,-0.03834978237748146,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,0.08611272726207972,-0.22809352174401284,0.0847481301240623
0.0,0.0,-0.04561475984752178,-0.10401728428900242,2.109428327679634,0.0,0.0,0.0,0.1853812673315406,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.031645166035741565
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.127668005544692,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.127668005544692,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.15322536643594503,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.045208404809236526,-0.13179608933627607,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.03955798223614693,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,0.03863989213481545
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
0.0,0.0,0.0573340044170618,-0.4793858368694782,-1.8552586232125758,0.0,0.0,0.0,-0.27525761283934114,0.010733762495219708,0.0,-0.04477030202746391,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,-0.4072502152994275,0.013749541565775871,0.03863989213481545
0.0,0.0,-0.04561475984752178,-0.10401728428900242,2.109428327679634,0.0,0.0,0.0,0.1853812673315406,0.004075581021606922,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,0.12180103331804276,-0.3953046893700957,0.016528107151389124,-0.031645166035741565
0.0,0.0,0.02900301605463028,0.4137589579075575,-1.549274544119835,0.0,0.0,0.0,-0.27732205726206305,-0.054217791482806206,0.0,-0.04165898606181145,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.08611272726207972,0.013749541565775871,-0.06485895536839963
0.0,0.0,0.045208404809236526,-0.10401728428900242,2.046639863420278,0.0,0.0,0.0,0.1835633411630988,0.07816535845398903,0.0,-0.04587337002158165,0.0,0.0,0.0,0.0,0.18469448566436766,0.0,-0.058173627853393556,0.3140727755054831,0.016528107151389124,-0.012672398295253516
